"class","date","time","datetime","break","no lesson","outside room","partially outside room","no_palas"
"A",2023-03-10,"14:40:00",2023-03-10 14:40:00,FALSE,FALSE,FALSE,FALSE,FALSE
"A",2023-03-10,"14:50:00",2023-03-10 14:50:00,FALSE,FALSE,FALSE,FALSE,FALSE
"A",2023-03-10,"15:00:00",2023-03-10 15:00:00,FALSE,FALSE,FALSE,FALSE,FALSE
"A",2023-03-10,"15:10:00",2023-03-10 15:10:00,FALSE,TRUE,FALSE,FALSE,TRUE
"A",2023-03-10,"15:20:00",2023-03-10 15:20:00,FALSE,TRUE,FALSE,FALSE,TRUE
"A",2023-03-10,"15:30:00",2023-03-10 15:30:00,FALSE,TRUE,FALSE,FALSE,TRUE
"A",2023-03-10,"15:40:00",2023-03-10 15:40:00,FALSE,TRUE,FALSE,FALSE,TRUE
"A",2023-03-10,"15:50:00",2023-03-10 15:50:00,FALSE,TRUE,FALSE,FALSE,TRUE
"A",2023-03-10,"16:00:00",2023-03-10 16:00:00,FALSE,TRUE,FALSE,FALSE,TRUE
"A",2023-03-10,"16:10:00",2023-03-10 16:10:00,FALSE,TRUE,FALSE,FALSE,TRUE
"A",2023-03-10,"16:20:00",2023-03-10 16:20:00,FALSE,TRUE,FALSE,FALSE,TRUE
"A",2023-03-10,"16:30:00",2023-03-10 16:30:00,FALSE,TRUE,FALSE,FALSE,TRUE
"A",2023-03-10,"16:40:00",2023-03-10 16:40:00,FALSE,TRUE,FALSE,FALSE,TRUE
"A",2023-03-10,"16:50:00",2023-03-10 16:50:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-16,"07:10:00",2023-01-16 07:10:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-16,"07:20:00",2023-01-16 07:20:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-16,"07:30:00",2023-01-16 07:30:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-16,"07:40:00",2023-01-16 07:40:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-16,"07:50:00",2023-01-16 07:50:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-16,"08:00:00",2023-01-16 08:00:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-16,"08:10:00",2023-01-16 08:10:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-16,"08:20:00",2023-01-16 08:20:00,TRUE,FALSE,FALSE,FALSE,TRUE
"B",2023-01-16,"08:30:00",2023-01-16 08:30:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-16,"08:40:00",2023-01-16 08:40:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-16,"08:50:00",2023-01-16 08:50:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-16,"09:00:00",2023-01-16 09:00:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-16,"09:10:00",2023-01-16 09:10:00,TRUE,FALSE,FALSE,FALSE,TRUE
"B",2023-01-16,"09:20:00",2023-01-16 09:20:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-16,"09:30:00",2023-01-16 09:30:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-16,"09:40:00",2023-01-16 09:40:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-16,"09:50:00",2023-01-16 09:50:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-16,"10:00:00",2023-01-16 10:00:00,TRUE,FALSE,FALSE,FALSE,TRUE
"B",2023-01-16,"10:10:00",2023-01-16 10:10:00,TRUE,FALSE,FALSE,FALSE,TRUE
"B",2023-01-16,"10:20:00",2023-01-16 10:20:00,TRUE,FALSE,FALSE,FALSE,TRUE
"B",2023-01-16,"10:30:00",2023-01-16 10:30:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-16,"10:40:00",2023-01-16 10:40:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-16,"10:50:00",2023-01-16 10:50:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-16,"14:00:00",2023-01-16 14:00:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-16,"14:10:00",2023-01-16 14:10:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-16,"14:20:00",2023-01-16 14:20:00,TRUE,FALSE,FALSE,FALSE,TRUE
"B",2023-01-16,"14:30:00",2023-01-16 14:30:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-16,"14:40:00",2023-01-16 14:40:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-16,"14:50:00",2023-01-16 14:50:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-16,"15:00:00",2023-01-16 15:00:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-16,"15:10:00",2023-01-16 15:10:00,TRUE,FALSE,FALSE,FALSE,TRUE
"B",2023-01-16,"15:20:00",2023-01-16 15:20:00,TRUE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-16,"15:30:00",2023-01-16 15:30:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-16,"15:40:00",2023-01-16 15:40:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-16,"15:50:00",2023-01-16 15:50:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-16,"16:00:00",2023-01-16 16:00:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-16,"16:10:00",2023-01-16 16:10:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-16,"16:20:00",2023-01-16 16:20:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-16,"16:30:00",2023-01-16 16:30:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-16,"16:40:00",2023-01-16 16:40:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-16,"16:50:00",2023-01-16 16:50:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-17,"07:10:00",2023-01-17 07:10:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-17,"07:20:00",2023-01-17 07:20:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-17,"07:30:00",2023-01-17 07:30:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-17,"07:40:00",2023-01-17 07:40:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-17,"07:50:00",2023-01-17 07:50:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-17,"08:00:00",2023-01-17 08:00:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-17,"08:10:00",2023-01-17 08:10:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-17,"08:20:00",2023-01-17 08:20:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-17,"08:30:00",2023-01-17 08:30:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-17,"08:40:00",2023-01-17 08:40:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-17,"08:50:00",2023-01-17 08:50:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-17,"09:00:00",2023-01-17 09:00:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-17,"09:10:00",2023-01-17 09:10:00,TRUE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-17,"09:20:00",2023-01-17 09:20:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-17,"09:30:00",2023-01-17 09:30:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-17,"09:40:00",2023-01-17 09:40:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-17,"09:50:00",2023-01-17 09:50:00,TRUE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-17,"10:00:00",2023-01-17 10:00:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-17,"10:10:00",2023-01-17 10:10:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-17,"10:20:00",2023-01-17 10:20:00,TRUE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-17,"10:30:00",2023-01-17 10:30:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-17,"10:40:00",2023-01-17 10:40:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-17,"10:50:00",2023-01-17 10:50:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-17,"14:00:00",2023-01-17 14:00:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-17,"14:10:00",2023-01-17 14:10:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-17,"14:20:00",2023-01-17 14:20:00,TRUE,FALSE,FALSE,FALSE,TRUE
"B",2023-01-17,"14:30:00",2023-01-17 14:30:00,TRUE,FALSE,FALSE,FALSE,TRUE
"B",2023-01-17,"14:40:00",2023-01-17 14:40:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-17,"14:50:00",2023-01-17 14:50:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-17,"15:00:00",2023-01-17 15:00:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-17,"15:10:00",2023-01-17 15:10:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-17,"15:20:00",2023-01-17 15:20:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-17,"15:30:00",2023-01-17 15:30:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-17,"15:40:00",2023-01-17 15:40:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-17,"15:50:00",2023-01-17 15:50:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-17,"16:00:00",2023-01-17 16:00:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-17,"16:10:00",2023-01-17 16:10:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-17,"16:20:00",2023-01-17 16:20:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-17,"16:30:00",2023-01-17 16:30:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-17,"16:40:00",2023-01-17 16:40:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-17,"16:50:00",2023-01-17 16:50:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-18,"07:10:00",2023-01-18 07:10:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-18,"07:20:00",2023-01-18 07:20:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-18,"07:30:00",2023-01-18 07:30:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-18,"07:40:00",2023-01-18 07:40:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-18,"07:50:00",2023-01-18 07:50:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-18,"08:00:00",2023-01-18 08:00:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-18,"08:10:00",2023-01-18 08:10:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-18,"08:20:00",2023-01-18 08:20:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-18,"08:30:00",2023-01-18 08:30:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-18,"08:40:00",2023-01-18 08:40:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-18,"08:50:00",2023-01-18 08:50:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-18,"09:00:00",2023-01-18 09:00:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-18,"09:10:00",2023-01-18 09:10:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-18,"09:20:00",2023-01-18 09:20:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-18,"09:30:00",2023-01-18 09:30:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-18,"09:40:00",2023-01-18 09:40:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-18,"09:50:00",2023-01-18 09:50:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-18,"10:00:00",2023-01-18 10:00:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-18,"10:10:00",2023-01-18 10:10:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-18,"10:20:00",2023-01-18 10:20:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-18,"10:30:00",2023-01-18 10:30:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-18,"10:40:00",2023-01-18 10:40:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-18,"10:50:00",2023-01-18 10:50:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-18,"14:00:00",2023-01-18 14:00:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-18,"14:10:00",2023-01-18 14:10:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-18,"14:20:00",2023-01-18 14:20:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-18,"14:30:00",2023-01-18 14:30:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-18,"14:40:00",2023-01-18 14:40:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-18,"14:50:00",2023-01-18 14:50:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-18,"15:00:00",2023-01-18 15:00:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-18,"15:10:00",2023-01-18 15:10:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-18,"15:20:00",2023-01-18 15:20:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-18,"15:30:00",2023-01-18 15:30:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-18,"15:40:00",2023-01-18 15:40:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-18,"15:50:00",2023-01-18 15:50:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-18,"16:00:00",2023-01-18 16:00:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-18,"16:10:00",2023-01-18 16:10:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-18,"16:20:00",2023-01-18 16:20:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-18,"16:30:00",2023-01-18 16:30:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-18,"16:40:00",2023-01-18 16:40:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-18,"16:50:00",2023-01-18 16:50:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-19,"07:10:00",2023-01-19 07:10:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-19,"07:20:00",2023-01-19 07:20:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-19,"07:30:00",2023-01-19 07:30:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-19,"07:40:00",2023-01-19 07:40:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-19,"07:50:00",2023-01-19 07:50:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-19,"08:00:00",2023-01-19 08:00:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-19,"08:10:00",2023-01-19 08:10:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-19,"08:20:00",2023-01-19 08:20:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-19,"08:30:00",2023-01-19 08:30:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-19,"08:40:00",2023-01-19 08:40:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-19,"08:50:00",2023-01-19 08:50:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-19,"09:00:00",2023-01-19 09:00:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-19,"09:10:00",2023-01-19 09:10:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-19,"09:20:00",2023-01-19 09:20:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-19,"09:30:00",2023-01-19 09:30:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-19,"09:40:00",2023-01-19 09:40:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-19,"09:50:00",2023-01-19 09:50:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-19,"10:00:00",2023-01-19 10:00:00,TRUE,FALSE,FALSE,FALSE,TRUE
"B",2023-01-19,"10:10:00",2023-01-19 10:10:00,TRUE,FALSE,FALSE,FALSE,TRUE
"B",2023-01-19,"10:20:00",2023-01-19 10:20:00,TRUE,FALSE,FALSE,FALSE,TRUE
"B",2023-01-19,"10:30:00",2023-01-19 10:30:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-19,"10:40:00",2023-01-19 10:40:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-19,"10:50:00",2023-01-19 10:50:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-19,"14:00:00",2023-01-19 14:00:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-19,"14:10:00",2023-01-19 14:10:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-19,"14:20:00",2023-01-19 14:20:00,TRUE,FALSE,FALSE,FALSE,TRUE
"B",2023-01-19,"14:30:00",2023-01-19 14:30:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-19,"14:40:00",2023-01-19 14:40:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-19,"14:50:00",2023-01-19 14:50:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-19,"15:00:00",2023-01-19 15:00:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-19,"15:10:00",2023-01-19 15:10:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-19,"15:20:00",2023-01-19 15:20:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-19,"15:30:00",2023-01-19 15:30:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-19,"15:40:00",2023-01-19 15:40:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-19,"15:50:00",2023-01-19 15:50:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-19,"16:00:00",2023-01-19 16:00:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-19,"16:10:00",2023-01-19 16:10:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-19,"16:20:00",2023-01-19 16:20:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-19,"16:30:00",2023-01-19 16:30:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-19,"16:40:00",2023-01-19 16:40:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-19,"16:50:00",2023-01-19 16:50:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-20,"07:10:00",2023-01-20 07:10:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-20,"07:20:00",2023-01-20 07:20:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-20,"07:30:00",2023-01-20 07:30:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-20,"07:40:00",2023-01-20 07:40:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-20,"07:50:00",2023-01-20 07:50:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-20,"08:00:00",2023-01-20 08:00:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-20,"08:10:00",2023-01-20 08:10:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-20,"08:20:00",2023-01-20 08:20:00,TRUE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-20,"08:30:00",2023-01-20 08:30:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-20,"08:40:00",2023-01-20 08:40:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-20,"08:50:00",2023-01-20 08:50:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-20,"09:00:00",2023-01-20 09:00:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-20,"09:10:00",2023-01-20 09:10:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-20,"09:20:00",2023-01-20 09:20:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-20,"09:30:00",2023-01-20 09:30:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-20,"09:40:00",2023-01-20 09:40:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-20,"09:50:00",2023-01-20 09:50:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-20,"10:00:00",2023-01-20 10:00:00,TRUE,FALSE,FALSE,FALSE,TRUE
"B",2023-01-20,"10:10:00",2023-01-20 10:10:00,TRUE,FALSE,FALSE,FALSE,TRUE
"B",2023-01-20,"10:20:00",2023-01-20 10:20:00,TRUE,FALSE,FALSE,FALSE,TRUE
"B",2023-01-20,"10:30:00",2023-01-20 10:30:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-20,"10:40:00",2023-01-20 10:40:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-20,"10:50:00",2023-01-20 10:50:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-20,"14:00:00",2023-01-20 14:00:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-20,"14:10:00",2023-01-20 14:10:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-20,"14:20:00",2023-01-20 14:20:00,TRUE,FALSE,FALSE,FALSE,TRUE
"B",2023-01-20,"14:30:00",2023-01-20 14:30:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-20,"14:40:00",2023-01-20 14:40:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-20,"14:50:00",2023-01-20 14:50:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-20,"15:00:00",2023-01-20 15:00:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-20,"15:10:00",2023-01-20 15:10:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-20,"15:20:00",2023-01-20 15:20:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-20,"15:30:00",2023-01-20 15:30:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-20,"15:40:00",2023-01-20 15:40:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-20,"15:50:00",2023-01-20 15:50:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-20,"16:00:00",2023-01-20 16:00:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-20,"16:10:00",2023-01-20 16:10:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-20,"16:20:00",2023-01-20 16:20:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-20,"16:30:00",2023-01-20 16:30:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-20,"16:40:00",2023-01-20 16:40:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-20,"16:50:00",2023-01-20 16:50:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-23,"07:10:00",2023-01-23 07:10:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-23,"07:20:00",2023-01-23 07:20:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-23,"07:30:00",2023-01-23 07:30:00,FALSE,TRUE,FALSE,FALSE,TRUE
"B",2023-01-23,"07:40:00",2023-01-23 07:40:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-23,"07:50:00",2023-01-23 07:50:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-23,"08:00:00",2023-01-23 08:00:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-23,"08:10:00",2023-01-23 08:10:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-23,"08:20:00",2023-01-23 08:20:00,TRUE,FALSE,FALSE,FALSE,TRUE
"B",2023-01-23,"08:30:00",2023-01-23 08:30:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-23,"08:40:00",2023-01-23 08:40:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-23,"08:50:00",2023-01-23 08:50:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-23,"09:00:00",2023-01-23 09:00:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-23,"09:10:00",2023-01-23 09:10:00,TRUE,FALSE,FALSE,FALSE,TRUE
"B",2023-01-23,"09:20:00",2023-01-23 09:20:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-23,"09:30:00",2023-01-23 09:30:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-23,"09:40:00",2023-01-23 09:40:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-23,"09:50:00",2023-01-23 09:50:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-23,"10:00:00",2023-01-23 10:00:00,TRUE,FALSE,FALSE,FALSE,TRUE
"B",2023-01-23,"10:10:00",2023-01-23 10:10:00,TRUE,FALSE,FALSE,FALSE,TRUE
"B",2023-01-23,"10:20:00",2023-01-23 10:20:00,TRUE,FALSE,FALSE,FALSE,TRUE
"B",2023-01-23,"10:30:00",2023-01-23 10:30:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-23,"10:40:00",2023-01-23 10:40:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-23,"10:50:00",2023-01-23 10:50:00,FALSE,FALSE,FALSE,TRUE,TRUE
"B",2023-01-23,"14:00:00",2023-01-23 14:00:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-23,"14:10:00",2023-01-23 14:10:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-23,"14:20:00",2023-01-23 14:20:00,TRUE,FALSE,FALSE,FALSE,TRUE
"B",2023-01-23,"14:30:00",2023-01-23 14:30:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-23,"14:40:00",2023-01-23 14:40:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-23,"14:50:00",2023-01-23 14:50:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-23,"15:00:00",2023-01-23 15:00:00,FALSE,FALSE,FALSE,FALSE,FALSE
"B",2023-01-23,"15:10:00",2023-01-23 15:10:00,TRUE,FALSE,FALSE,FALSE,TRUE
"B",2023-01-23,"15:20:00",2023-01-23 15:20:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-23,"15:30:00",2023-01-23 15:30:00,FALSE,FALSE,TRUE,FALSE,TRUE
"B",2023-01-23,"15:40:00",2023-01-23 15:40:00,FALSE,FALSE,TRUE,FALSE,TRUE
